41132;Модуль БУЭ-К (Экспресс 1А41);233;2016-11-16;2016-11-18;;Ростов-на-Дону;Отказ процессора. Ремонт в ЭКСПРЕСС
41079;Плата драйвера ДТИ 6/12 СМПК.758725.026;5240;2016-11-15;2016-11-16;;Санкт-Петербург;Прогар ПП.
41078;Плата драйвера ДТИ 6/12 СМПК.758725.026;6788;2016-11-15;2016-11-16;2017-08-28;Санкт-Петербург;Прогар ПП.
41060;КППУ KNORR-BREMSE (STN35060);111300505;2016-11-15;2016-11-22;2016-12-28;Ростов-на-Дону;Выгорели MB04B и кросс-плата. Отпр. на Белорусскую
41054;Контроллер Siemens CPU226;U5C43046;2016-11-15;2016-12-08;;Иркутск;Залит водой.
41033;Плата контроля СМПК.435332.129 СМПК.758726.180;192;2016-11-15;2016-11-16;2017-05-03;Москва-Киевская;Прогар ПП.
41029;БУЗ;1470;2016-11-15;2016-11-15;;Москва-Киевская;прогарела печатная плата
41024;Кросс-плата ПРП2-03 (ГАМЕМ);702266;2016-11-15;2016-11-16;;Орел;Окислены разъемы и монтаж
41023;Кросс-плата ПРП1-03 (ГАМЕМ);702317;2016-11-15;2016-11-16;;Орел;Окислены разъемы и монтаж
41011;Плата ПУ1-1 (ГАМЕМ);30303731;2016-11-15;2016-11-16;2016-11-16;Орел;окисление разъемов
40946;Инвертор ПН-ПОЕТ-22-230-50-У1;2237;2016-11-14;2016-11-14;;Сервисный центр;выгорела плата инвертора
40897;Модуль МГ-12 (Латво);8;2016-11-09;2016-11-09;2020-10-29;Москва-Ярославская;выгорела плата
40893;Плата ППВ (ГАМЕМ);605421;2016-11-09;2016-11-11;2017-08-24;Санкт-Петербург;Забракована в ГАМЕМ.
40890;Плата ПУВ2 (ГАМЕМ);;2016-11-08;2016-11-09;2017-08-24;Санкт-Петербург;выгорел печатный монтаж. Забракована в ГАМЕМ
40871;Плата ПДВ-2 (ГАМЕМ);70649;2016-11-08;2016-11-08;;Санкт-Петербург;ПДВ2-1. Прогар платы, ПЛИС.
40858;Модуль БУЭ-К (Экспресс 1А41);996;2016-11-08;2016-11-08;;Екатеринбург;Отказ процессора. Ремонт в ЭКСПРЕСС.
40833;Табло инф. Siemens A2V00002054953;A2V00002054953;2016-11-08;2018-07-06;2019-08-01;Сервисный центр;Выгорел БП-залит водой,плата процессора отсутствует, сгорел разъём. Передано Фомину Е.В.
40829;Модуль FLS 73;791;2016-11-08;2016-11-08;;Сервисный центр;Выгорела печатная плата.
40815;Блок CHG 090-AA05-10;1102000OU7;2016-11-03;2016-12-01;2016-12-01;Смоленск;Восстановлению не подлежит
40798;Модуль ОСН-4 (Экспресс);502;2016-11-03;2016-11-03;2016-11-07;Москва-Ярославская;
40797;Блок 2460.027 (РНГ);3087;2016-11-03;;;Сервисный центр;
40699;Блок индикации ЭЛСИЭЛ СМПК.426469.000;27;2016-10-28;2016-11-23;2016-11-24;Красноярск;Повр. печатного монтажа вследствие неквалифицированного ремонта.
40670;КППУ Барс-4МОс;1655;2016-10-25;2016-11-26;2019-07-08;Смоленск;"неисравно системное ПО, требуется ремонт в ""АДС""Норд-Вест"". Отпр. в Норд-Вест"
40631;Инвертор ПН Кларус 110/3600;7088061;2016-10-24;2016-11-03;;Орел;неисправна плата управления ключами накачки
40629;Модуль питания PB03A (KNORR-BREMSE);МВ1366513;2016-10-24;2016-11-08;2017-01-30;Москва-Николаевка;Блок поступил в ремонт без трансформатора. Восстановлению не подлежит.
40620;Операторская панель B&R 4PP045;94980175118;2016-10-21;2016-12-12;2016-12-13;Ростов-на-Дону;Поступила с поврежденным разъемом CF-карты. См. 21353
40581;Инвертор ПН-ПОЕТ-12-230-50-У1;242;2016-10-20;2016-11-11;;Чита;выгорели платы
40574;Операторская панель B&R 4PP045;94980174713;2016-10-19;2016-10-27;2016-10-28;Москва-Николаевка;См. 34563
40525;Блок упр. авт. двери СПСТ.468361.016;1004387;2016-10-17;2016-10-17;;Уфа;
40522;Модуль управления МУ (ЭЛСИЭЛ) СМПК.758726.079;412;2016-10-17;2016-11-01;2016-11-22;Оренбург;Прогар ПП.
40500;Инвертор ПН Кларус 110/2200 ДУ;7081051;2016-10-14;2016-10-16;2016-10-24;Ярославль;неисправна плата управления ключами инвертора
40499;Инвертор ПН Кларус 110/2200 ДУ;7076031;2016-10-14;2016-10-16;2016-10-24;Ярославль;неисправна плата управления ключами инвертора
40496;Контроллер Siemens CPU224;J9P6861768;2016-10-14;2016-11-29;2017-10-27;Вологда;Выгорели обе платы.
40474;Плата контроля СМПК.435332.129 СМПК.758726.180;235;2016-10-12;2016-12-14;2017-05-03;Москва-Киевская;Вышел из строя МК!
40472;Плата ВВ драйверов СМПК.758726.181 СМПК.468741.044;500;2016-10-12;2016-11-25;2017-05-03;Москва-Киевская;Прогар ПП.
40468;Прочее (см. примечания);;2016-10-11;2016-10-12;;Санкт-Петербург;Плата индикации A42, обуглена, сгорела.
40432;Модуль БРНГ (Хартрон УРУСАЭ-50);;2016-10-10;;;Брянск;
40399;Табло инф. ХАРТРОН;;2016-10-10;2016-10-13;;Москва-Ярославская;отсутствует БП и ПП
40398;Табло инф. ХАРТРОН;;2016-10-10;2016-10-13;;Москва-Ярославская;отсутствует БП
40390;Прочее (см. примечания);153;2016-10-10;;;Пермь;Блок хвостового фонаря ССД-3 ИКМС.676312.079
40344;Плата драйвера ДТИ 2/12 СМПК.758725.040;;2016-10-07;2016-10-17;2018-07-25;Москва-Николаевка;Требуется хим.чистка!
40305;Телевизор NEOVO X-1501;16243;2016-10-05;2017-01-25;2017-01-27;Архангельск;
40277;Прочее (см. примечания);62150049;2016-10-04;2017-07-07;2017-07-10;Санкт-Петербург;Телевизор NEOVO X-174
40247;Прочее (см. примечания);2887;2016-10-04;;;Чита;Инвертор ИН110/220/500/50
40173;Модуль МЗ-03 (Латво);;2016-09-30;2016-09-30;2020-10-29;Москва-Ярославская;зеркальная трассировка
40156;Преобразователь ПНВ 54/220-200;247;2016-09-30;2016-09-30;2018-02-20;Сервисный центр;сгорел трансформатор
40155;Операторская панель ABB PP320;4749316041;2016-09-29;2016-09-30;2016-10-01;Калининград;Вода.
40114;Блок упр. пеллетным котлом БУПК-02;13058;2016-09-28;;;Москва-Ярославская;
40110;Табло инф. ХАРТРОН;;2016-09-28;2016-10-13;2016-10-25;Москва-Ярославская;отсутствует БП
40066;Прочее (см. примечания);;2016-09-26;;;Иркутск;POWER ADAPTER i205
40058;Инвертор ИН 110/220/5000/50/М1;7269;2016-09-26;2016-11-11;;Котлас;на ЛМ 23.11.2016
40012;Плата СУ ППН СМПК.758725.126 СМПК.468332.075;390;2016-09-22;2016-12-08;;Санкт-Петербург;Прогар ПП.
40005;Плата БЗ СМПК.468243.000;2409;2016-09-22;2016-09-26;;Санкт-Петербург;Прогар ПП.
39973;Плата СУ ППН СМПК.468332.112 СМПК.758726.154;75;2016-09-21;;;Москва-Киевская;
39966;Преобразователь ПНВ 110/220-200;235;2016-09-21;2016-09-21;2018-02-19;Москва-Николаевка;сгорел трансформатор
39952;ПСПВ Ясень;3740;2016-09-20;;;Нижний Новгород;
39925;Инвертор двигателя насоса отопл. КДН-150-110;327;2016-09-20;2016-09-20;2017-01-10;Москва-Ярославская;к.з. контроллера
39919;Модуль питания PB03A (KNORR-BREMSE);FR0500770;2016-09-19;2016-10-31;2016-11-07;Москва-Николаевка;Сквозной прогар печатной платы. Восстановлению не подлежит.
39916;Плата ПС-6ТМ (ГАМЕМ);30103409;2016-09-19;2016-09-19;;Москва-Николаевка;
39824;Огр. напр. Э-00.02.24.00.000 (ЭКСПРЕСС);33;2016-09-19;2016-09-19;;Калининград;выгорел печатный монтаж
39823;Операторская панель ABB CP430;6620200777;2016-09-19;2016-09-30;;Барнаул;Сбой сист. ПО - виснет через 20 сек.
39815;Прочее (см. примечания);402DI179488;2016-09-19;;;Брянск;DVD-плеер LG
39809;Модуль расширения ABB DX522;6062;2016-09-19;2016-09-19;;Смоленск;Залит водой.
39805;Прочее (см. примечания);15M01532;2016-09-19;;;Смоленск;Телевизор AKAI
39785;Блок CEG 485-HB50-01;638000967;2016-09-16;2016-10-22;2018-09-25;Екатеринбург;Восстановлению не подлежит. Сквозной прогар печатной платы.
39737;Блок БСВ в сборе (ГАМЕМ);;2016-09-14;2016-09-14;2016-12-28;Смоленск;Без платы и шлейфов (ждет CM200DY-34A -2шт SKB 72/18 -1шт) Возврат без ремонта.
39736;Блок БСВ в сборе (ГАМЕМ);;2016-09-14;2016-09-14;2016-12-28;Смоленск;Без платы и шлейфов (ждет CM200DY-34A -2шт) Возврат без ремонта.
39725;Преобразователь ПНВ 110/220-200;;2016-09-13;2018-02-19;2018-02-19;Москва-Смоленская;сгорел трансформатор
39714;Преобразователь ПНВ 110/220-200;699;2016-09-13;2016-09-16;2018-02-19;Москва-Каланчевская;сгорел трансформатор
39712;Модуль БУЗ (Хартрон УРУСАЭ-50);111;2016-09-13;;;Москва-Каланчевская;
39667;Плата СУИН СМПК.758726.099 СМПК.468332.073;;2016-09-13;2016-09-23;;Москва-Ярославская;Вышел из строя МК!
39655;Модуль БУЗ (Хартрон УРУСАЭ-50);209;2016-09-13;;;Москва-Ярославская;
39654;Модуль БУЗ (Хартрон УРУСАЭ-50);156;2016-09-13;;;Москва-Ярославская;
39646;Блок БИУ-110 (Хартрон);219;2016-09-12;;;Москва-Ярославская;
39645;Блок БИУ-110 (Хартрон);205;2016-09-12;;;Москва-Ярославская;
39633;Инвертор ПН-ПОЕТ-12-230-50-У1;51;2016-09-12;2016-09-30;;Чита;без плат
39629;Инвертор ПН-ПОЕТ-12-230-50-У1;938;2016-09-12;2016-11-22;;Ярославль;
39621;Прочее (см. примечания);;2016-09-12;2016-11-16;2017-08-29;Екатеринбург;Плата SKHI 10
39593;Преобразователь ПНВ 54/220-200;730;2016-09-12;2016-09-12;2018-02-20;Сервисный центр;сгорел трансформатор
39569;Плата ПС-6ТМ (ГАМЕМ);10781;2016-09-12;2016-09-14;;Ростов-на-Дону;Прогар печатной платы
39568;Модуль БФЗ;36;2016-09-12;;;Ростов-на-Дону;
39557;Модуль МЗ-03 (Латво);;2016-09-12;2016-09-19;;Ростов-на-Дону;зеркальная трассировка
39540;Сервер ИВС-1.01;;2016-09-12;2016-08-12;;Ростов-на-Дону;См. 38171
39441;Прочее (см. примечания);;2016-09-01;2016-11-14;2017-08-28;Самара;Плата SKHI 60
39440;Прочее (см. примечания);;2016-09-01;2016-11-14;2017-08-28;Самара;Плата SKHI 60
39439;Прочее (см. примечания);;2016-09-01;2016-11-14;2017-08-28;Самара;Плата SKHI 60
39419;Блок трансф. ТЯИЛ.468151.001 (КОНТИНЕНТ);;2016-09-01;2017-01-24;;Москва-Каланчевская;Залит водой.
39390;Блок индикации ЭЛСИЭЛ СМПК.426469.000;6;2016-08-31;2016-08-31;;Воронеж;Не стартует ЦПУ. Ремонт в Элсиэл
39345;Преобразователь ЕХ 150-110/220С-01 (Хартрон);3010219;2016-08-30;;;Москва-Ярославская;
39336;Преобразователь ПНВ 110/220-200;;2016-08-29;2016-08-29;2018-02-19;Москва-Николаевка;сгорел трансформатор
39321;Модуль FLS 73;791;2016-08-29;2016-09-12;2016-09-12;Сервисный центр;Прогар печатной платы
39305;Плата драйвера ДТИ 6/12 СМПК.758725.026;5333;2016-08-29;2016-08-30;2018-07-25;Екатеринбург;
39299;КППУ Барс-4МОс;1135;2016-08-29;2016-08-30;2019-07-08;Москва-Октябрьская;сгорел блок питания, короткое замыкание процессора ALTERA EP1K100QC208-3N
39290;Модуль ПНТ (Хартрон УРУСАЭ-110);74;2016-08-29;;;Москва-Ярославская;
39289;Преобразователь ЕХ 150-110/220С-01 (Хартрон);;2016-08-29;;;Москва-Ярославская;
39245;Табло инф. ХАРТРОН;;2016-08-25;2016-08-26;;Москва-Киевская;отказ процессора
39164;Плата ПР1 (ГАМЕМ);30505530;2016-08-23;2016-08-26;;Екатеринбург;выгорела плата
39135;Плата СУ ППН ЭСЭ 0113;42;2016-08-23;;2018-07-25;Екатеринбург;Залита водой!
39131;Плата драйвера ДТИ 1/12 СМПК.758724.024;465;2016-08-23;2016-08-30;2018-07-25;Екатеринбург;
39128;Плата драйвера ДТИ 1/12 СМПК.758724.024;2718;2016-08-23;2016-08-30;;Екатеринбург;Необходима замена трансформатора!
39127;Плата драйвера ДТИ 1/12 СМПК.758724.024;196;2016-08-23;2016-08-30;;Екатеринбург;Необходима замена трансформатора!
39126;Плата драйвера ДТИ 2/12 СМПК.758725.040;152;2016-08-23;2016-08-30;2018-07-25;Москва-Николаевка;
39114;Двигатель вентилятора Faiveley L63-11255;9682669-145;2016-08-23;2017-05-19;;Москва-Николаевка;Восстановлению не подлежит. Совсем.
39040;Плата контроля СМПК.435332.129 СМПК.758726.180;233;2016-08-22;2016-08-26;2018-07-23;Москва-Киевская;
39018;Сервер ИВС-2.02;8;2016-08-19;2016-08-19;;Москва-Николаевка;Поступил разукомплектованным. Отсутствуют сенсорная панель и системный жесткий диск.
39007;Плата контроля СМПК.435332.129 СМПК.758726.180;46;2016-08-19;2016-11-02;2018-07-23;Адлер;
38985;Прочее (см. примечания);4;2016-08-19;2018-02-02;2018-02-07;Ульяновск;Плата СМПК.758725.154 ЦП.
38984;Прочее (см. примечания);5;2016-08-19;2018-02-02;2018-02-07;Ульяновск;Плата СМПК.758725.154 ЦП.
38983;Прочее (см. примечания);130;2016-08-19;2018-02-02;2018-02-07;Ульяновск;Плата СМПК.758725.154 ЦП.
38982;Контроллер Siemens SIBCOS M9000;07EST4GN;2016-08-19;2016-08-19;2018-07-12;Адлер;Залит водой
38981;Контроллер Siemens SIBCOS M9000;49EST4GN;2016-08-19;2016-11-08;;Адлер;08.11.16 на ремонт в ТРАНСКОНВЕРТЕР.
38960;Контроллер Siemens SIBCOS M9000;33EST4FK;2016-08-18;2016-11-08;;Адлер;08.11.16 на ремонт в ТРАНСКОНВЕРТЕР.
38959;Контроллер Siemens SIBCOS M9000;02EST4FK;2016-08-18;2016-11-08;;Адлер;08.11.16 на ремонт в ТРАНСКОНВЕРТЕР.
38919;Прочее (см. примечания);70749102;2016-08-18;2016-10-28;;Екатеринбург;Преобразователь ЗУВ-220-65-60, нет схемы
38916;Инвертор ПН Кларус 110/4400 ДУ;7418097;2016-08-18;2016-11-11;;Екатеринбург;плата управления ключами накачки
38704;Сервер ИВС-2.01-Ш;5;2016-08-11;2016-12-20;;Москва-Ярославская;20.12.2016 - в ЭЛК. Вернули из ЭЛК 12.12.2016 как неремонтопригодный. Будем восстанавливать самостоятельно.
38662;Огр. напр. Э-00.02.24.00.000 (ЭКСПРЕСС);97;2016-08-11;2016-08-11;;Москва-Николаевка;выгорел печатный монтаж
38661;Преобразователь БПН 110/220;30;2016-08-11;2018-09-17;2018-09-18;Москва-Николаевка;сгорел трансформатор
38636;Контроллер Siemens SIBCOS M9000;32EST4FK;2016-08-10;2016-08-11;2018-07-12;Адлер;Залит водой.
38635;Контроллер Siemens SIBCOS M9000;47EST4FK;2016-08-10;2016-08-11;;Адлер;08.11.16 на ремонт в ТРАНСКОНВЕРТЕР.
38634;Контроллер Siemens SIBCOS M9000;33EST4GN;2016-08-10;2016-08-11;2018-07-12;Адлер;Залит водой.
38633;Контроллер Siemens SIBCOS M9000;62EST4GN;2016-08-10;2016-08-11;2018-07-12;Адлер;Залит водой.
38623;Плата ПС-6ТМ (ГАМЕМ);21002636;2016-08-09;2016-08-09;;Калининград;Прогорела печатная плата.
38532;Преобразователь WAGO 50-150/24;728118;2016-08-08;2016-08-08;2016-09-21;Москва-Ярославская;Выгорел дроссель, прогар ПП.,
38446;Плата ВВ драйверов СМПК.758726.181 СМПК.468741.044;277;2016-08-03;2016-11-16;2018-01-30;Ярославль;Прогар ПП.
38326;Модуль БЗ-142М (Экспресс 1А13);226;2016-08-01;;;Сервисный центр;
38250;Прочее (см. примечания);;2016-07-29;2018-06-15;2018-11-09;Самара;Блок управления вентиляцией Ebmpapst 02004-1-0173. Неквалифицированный ремонт, повр. ПП.
38249;Прочее (см. примечания);;2016-07-29;2018-06-15;2018-11-09;Самара;Блок управления вентиляцией Ebmpapst 02004-1-0173. Неквалифицированный ремонт, повр. ПП.
38248;Прочее (см. примечания);;2016-07-29;2018-06-15;2018-11-09;Самара;Блок управления вентиляцией Ebmpapst 02004-1-0173. Неквалифицированный ремонт, повр. ПП.
38188;Преобразователь ППБ-50;883;2016-07-28;2018-09-17;2018-09-21;Чита;выгарел трансформатор
38176;Блок питания БПА-24 ЖЛТК.436437.001;1300006;2016-07-28;2016-08-01;;Ростов-на-Дону;неквалифицированный ремонт
38175;Блок БПА 110-48 ЖЛТК.436437.002;1400007;2016-07-28;2016-08-01;;Ростов-на-Дону;Нет платы
38174;Операторская панель ABB CP552;0412-011;2016-07-28;2016-07-28;;Ростов-на-Дону;Ждет LTBHBT357G12CK.
38171;Сервер ИВС-1.01;;2016-07-28;2016-08-12;2016-09-20;Ростов-на-Дону;Ошибочно повторно инесен в базу. См. 39540
38164;Модуль расширения ABB DX522;6061;2016-07-27;2016-09-20;2016-09-21;Москва-Ярославская;Y2, Y1 - затекла расплавленная медь.
38143;Огр. напр. СНСО-01 (ПГУП НВЭЦ);1029;2016-07-27;2016-07-28;;Москва-Смоленская;прогорела ПП,взорваны эл-литы(перепутана полярность при подкл.пит.)
38046;Прочее (см. примечания);1136;2016-07-25;;;Иркутск;Плата СМПК.758725.071
37985;Прочее (см. примечания);;2016-07-25;2016-07-25;2016-07-25;Москва-Октябрьская;Контроллер температуры ELIWELL IDPlus 961. Залит водой, выгорели дорожки.
37982;Табло инф. ТИ-14-38S;411;2016-07-22;2016-08-02;;Брянск;отсутствует БП и крепёж, ПП засыпана мелом
37916;Плата драйвера ДТИ 1/12 СМПК.758724.024;4;2016-07-21;2016-08-08;;Хабаровск;Залита водой!
37914;Плата драйвера ДТИ 6/12 СМПК.758725.026;2988;2016-07-21;2016-08-08;;Хабаровск;
37879;Модуль расширения ABB AI523;546;2016-07-21;2016-11-03;2016-12-05;Кострома;Вода.
37878;Контроллер ABB PM581;785;2016-07-21;2016-11-03;2016-12-05;Кострома;Вода.
37862;Операторская панель B&R 4PP045;94980182933;2016-07-21;2016-12-16;2016-12-19;Москва-Октябрьская;waiting 5s hardware
37834;Прочее (см. примечания);;2016-07-20;;;Москва-Ярославская;Преобразователь POWER ADAPTER i205
37822;Прочее (см. примечания);56595;2016-07-20;2016-07-20;2016-08-03;Котлас;Реле контроля утечек 5TT3 471
37773;Плата ВИП СМПК.758725.043;;2016-07-19;;;Москва-Николаевка;
37756;Блок упр. авт. двери СПСТ.468361.016;911867;2016-07-18;2016-07-19;;Томск;Выгорел монтаж обеих плат
37723;Прочее (см. примечания);;2016-07-18;2016-07-18;;Сервисный центр;Плата Э-12.09.10.04.001.01.02К
37698;Прочее (см. примечания);;2016-07-15;2016-07-15;2016-07-19;Уфа;Плата SKHI 60. Требуется замена на ДТИ-6/12
37664;Плата драйвера ДТИ 1/12 ЭСЭ 0143;249;2016-07-14;2016-08-08;;Владивосток;
37663;Плата драйвера ДТИ 1/12 ЭСЭ 0143;278;2016-07-14;2016-08-08;;Владивосток;
37660;Плата драйвера ДТИ 1/12 СМПК.758724.024;10575;2016-07-14;2016-08-08;;Владивосток;
37658;Плата БУТ-М СМПК.758725.042;425;2016-07-14;2016-12-14;2017-08-28;Владивосток;Вышел из строя МК!
37621;Сервер ИВС АВДБ.687280.032;30;2016-07-14;2017-01-11;2017-01-11;Москва-Киевская;Неисправен управляющий медиаплеер.
37552;Инвертор двигателя насоса отопл. КДН-150-110;241;2016-07-12;2016-07-12;;Москва-Николаевка;выгорел печатный монтаж
37455;Преобразователь ППБ-50;1286;2016-07-11;;;Сервисный центр;
37413;Прочее (см. примечания);109754;2016-07-08;;;Самара;Передана на ремонт Мещерякову 12.07.2016Плата ПУВК2-1
37412;Прочее (см. примечания);405261;2016-07-08;;;Самара;Передана на ремонт Мещерякову 12.07.2016Плата ПЗВ1
37411;Плата ПДВ-2 (ГАМЕМ);908500;2016-07-08;;;Самара;Передана на ремонт Мещерякову 12.07.2016
37410;Плата ПУВ2 (ГАМЕМ);1030636Н;2016-07-08;;;Самара;Передана на ремонт Мещерякову 12.07.2016
37382;Преобразователь ПНВ 54/220-200;942;2016-07-07;2018-02-21;2018-02-22;Чита;сгорел трансформатор
37381;Преобразователь ПНВ 54/220-200;;2016-07-07;2017-12-15;2017-12-18;Чита;сгорел трансформатор
37353;Инвертор ПН-ПОЕТ-12-230-50-У1;1040;2016-07-07;2016-07-19;;Москва-Октябрьская;
37324;Прочее (см. примечания);50595635;2016-07-07;2016-07-07;;Нижний Новгород;Блок BR9300 Прогар ПП.
37323;Прочее (см. примечания);20482277;2016-07-07;2016-07-07;;Нижний Новгород;Блок AI4622 Прогар ПП.
37167;Телевизор NEOVO X-1501;17635;2016-07-04;2017-08-08;2017-08-09;Вологда;
37127;Плата драйвера ДТИ 1/12 СМПК.758724.024;144;2016-07-01;2016-09-12;;Петрозаводск;Залита водой!
37125;Плата драйвера ДТИ 1/12 СМПК.758724.024;158;2016-07-01;2016-09-12;;Петрозаводск;Залита водой!
37079;Прочее (см. примечания);62;2016-06-29;;;Москва-Октябрьская;Блок БУ-100-110-3,0
37057;Модуль расширения Siemens EM235;C8W33317;2016-06-29;2016-06-29;2016-07-04;Санкт-Петербург;Выгорела плата. 110В попало в цепи измерения температур.
37051;Плата драйвера ДТИ 6/12 СМПК.758725.026;6276;2016-06-29;2016-06-30;2016-07-18;Санкт-Петербург;Прогар печатной платы!
37050;Плата драйвера ДТИ 6/12 СМПК.758725.026;;2016-06-29;2016-06-30;2016-07-18;Санкт-Петербург;Прогар печатной платы!
37023;Модуль дискретный MD-846;9300120203;2016-06-28;2016-07-07;2016-07-08;Москва-Ярославская;
37016;БРН-37;707;2016-06-28;2016-06-28;;Москва-Ярославская;
36964;Инвертор ПН Кларус 110/4400 ДУ;7501108;2016-06-27;2016-06-27;;Сервисный центр;
36946;Преобразователь ПНВ 110/220-200;1276;2016-06-27;2016-06-27;2018-02-19;Москва-Николаевка;сгорел трансформатор
36937;Табло инф. ХАРТРОН;;2016-06-27;2016-06-27;2016-07-06;Орел;Эл-хим. повреждение ПП, отслоение проводников, неиспр. процессор.
36822;Плата БУТ-М СМПК.758725.171;896;2016-06-23;2016-06-23;2017-03-28;Москва-Киевская;Процессор, выгорели дорожки.
36804;Плата контроля СМПК.435332.129 СМПК.758726.180;189;2016-06-22;2016-06-22;2017-05-03;Москва-Киевская;
36803;Плата контроля СМПК.435332.129 СМПК.758726.180;221;2016-06-22;2016-06-22;2018-07-23;Москва-Киевская;
36802;Плата контроля СМПК.435332.129 СМПК.758726.180;183;2016-06-22;2016-06-22;2018-07-23;Москва-Киевская;
36786;Прочее (см. примечания);;2016-06-21;2018-03-05;2018-03-05;Москва-Ярославская;Инвертор ИС2-110-300 m/k pic16f690
36774;Плата БЗ СМПК.468243.000;226;2016-06-21;2016-06-21;;Чита;Прогар ПП.
36772;Плата П2 (ГАМЕМ);10402348;2016-06-21;2016-06-21;;Чита;Отпр. в ГАМЕМ
36749;Блок упр. авт. двери DOORTRONIC TS-SE;14;2016-06-21;;;Москва-Николаевка;
36742;Модуль РНГ (ЗРК);1554;2016-06-21;2016-06-28;;Москва-Николаевка;необходимо 560к 1206 2штуки
36687;Модуль БЗ-142К (Экспресс);1110;2016-06-17;2016-06-17;2018-11-10;Санкт-Петербург;прогорела ПП,выгорел разъём-гарантийный блок
36675;Плата ВВ реле СМПК.468361.015 СМПК.758725.236;6;2016-06-17;2016-06-17;2017-10-27;Адлер;Прогар ПП. Старая версия. Замена на СМПК.468361.018
36605;Сервер ИВС-1.01;338;2016-06-15;;2016-07-01;Воронеж;Прибыл разукомплектованным: отсутствует 5-й медиаплейер.Возврат без ремонта.Отправлен в Тамбов.
36496;Модуль питания PB03A (KNORR-BREMSE);25089;2016-06-10;2016-06-28;2016-08-11;Москва-Николаевка;обугливание радиоэлементов, нарушена комплектность. Восстановлению не подлежит.
36467;Блок БПВ в сборе (ГАМЕМ);398;2016-06-09;2016-06-09;;Чита;Отпр. в ГАМЕМ
36449;Блок CHG 090-AA05-10;071200002N;2016-06-09;2016-06-09;2016-06-20;Иркутск;
36407;Плата драйвера ДТИ 1/12 СМПК.758724.024;8661;2016-06-08;2016-06-17;2016-06-20;Пермь;
36358;Модуль БУЭ-К (Экспресс 1А41);251;2016-06-07;2016-06-27;;Уфа;отказ процессора
36338;Прочее (см. примечания);174;2016-06-07;2016-06-17;2016-07-19;Уфа;Плата SKHI 60
36337;Прочее (см. примечания);173;2016-06-07;2016-06-17;2016-07-19;Уфа;Плата SKHI 60
36336;Прочее (см. примечания);178;2016-06-07;2016-06-17;2016-07-19;Уфа;Плата SKHI 60
36301;Прочее (см. примечания);1110132;2016-06-06;;;Орел;Преобразователь 110\220, 50Гц, ААОТ.423141.001
36266;Прочее (см. примечания);;2016-06-06;;;Москва-Николаевка;Плата индикации Э-12.03.07.03.501Y-OC
36231;Сетевой адаптер АВДБ.687280.012;3359;2016-06-03;2017-03-09;2017-03-10;Вологда;Неисправна матплата.
36230;Сетевой адаптер АВДБ.687280.012;2351;2016-06-03;2020-08-19;;Вологда;Отпр. в ЭЛК 11.03.2020. Забраковано ЭЛК 11.08.2020. Вернулся из ЭЛК 19.08.2020.
36195;Прочее (см. примечания);3699;2016-06-03;2016-06-17;2016-06-24;Санкт-Петербург;Плата SKHI 60
36123;Преобразователь БПН 110/220;45;2016-06-01;2018-09-17;2018-09-18;Москва-Николаевка;сгорел трансформатор
36115;Прочее (см. примечания);;2016-06-01;2016-06-23;2016-06-24;Ростов-на-Дону;Проигрыватель PROLOGY DVD-360U передан в РАДИОЦЕХ.Ремонту не подлежит. Не исправен процессор.
36054;Блок упр. авт. двери СПСТ.468361.016;1003543;2016-05-30;2016-06-02;;Москва-Ярославская;Выгорел монтаж обеих плат
36041;Блок CHG 090-AA05-10;1106000МСН;2016-05-30;2016-06-16;;Москва-Николаевка;Обугливание печатной платы. Восстановлению не подлежит.
36000;Модуль питания PB03A (KNORR-BREMSE);FR0500761;2016-05-27;2016-11-11;2018-11-12;Минеральные Воды;Обугливание платы, КЗ на внутренних слоях.
35990;Инвертор ИН 110/220/5000/50/М1;9727;2016-05-26;2016-06-22;2016-06-23;Котлас;Выгорела плата инвертора
35989;Инвертор ИН 110/220/5000/50/М1;9082;2016-05-26;2016-06-22;2016-06-23;Котлас;
35974;Блок индикации ЭЛСИЭЛ СМПК.426469.000;37;2016-05-26;2016-05-30;;Ростов-на-Дону;Не стартует процессор. Ремонт в ЭЛСИЭЛ.
35973;Операторская панель ABB CP430;6620507706;2016-05-26;2016-06-09;2016-06-10;Ростов-на-Дону;Общая неисправность системной платы. Виснет после 2 мин. работы.
35962;Инвертор ИН 110/220/3600/50;3292;2016-05-26;2016-05-30;;Ростов-на-Дону;неквалифицированный ремонт
35941;Плата ВВ драйверов СМПК.758726.104 СМПК.468741.021;37;2016-05-25;2016-11-16;2017-10-17;Самара;Прогар ПП.
35939;Плата ПДВ2 (ГАМЕМ);90915;2016-05-25;;;Самара;-4
35913;Блок упр. авт. двери СПСТ.468361.016;809242;2016-05-24;2016-05-25;;Пенза;Выгорел монтаж обеих плат
35912;Блок трансф. ТЯИЛ.468151.001 (КОНТИНЕНТ);;2016-05-24;2017-03-16;;Ижевск;Залит водой.
35875;Табло инф. ХАРТРОН;;2016-05-23;2016-05-25;;Москва-Николаевка;отказ процессора
35853;Плата диодного моста ППН СМПК.435314.022 СМПК.758725.221;326;2016-05-23;2016-08-31;2018-07-23;Москва-Киевская;Прогар ПП!
